20:18:58.539 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5646.055176, 28.722498, 5407.776855>) Entered the safezone
20:19:03.343 [AI Patrol] Spawning 2 Shamans bots at <4837.815430, 64.779289, 5697.524902>
20:21:36.781 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5621.945313, 28.007029, 5577.970215>) Left the safezone
20:22:00.757 [Airdrop] A player called airdrop is heading toward <5619.577637, 0.000000, 5579.764160> with a ExpansionAirdropContainer_Military
20:26:30.484 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5669.416016, 29.231520, 5526.166016>) Entered the safezone
20:30:01.648 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5618.521484, 28.095192, 5580.514160>) Left the safezone
20:32:17.093 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5653.988770, 28.808186, 5532.468750>) Entered the safezone
20:33:05.812 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell aug x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:33:05.859 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold aug x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1200.
20:33:06.617 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell m16a2 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:33:06.656 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold m16a2 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1125.
20:33:07.726 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell expansion_m16 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:33:07.765 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold expansion_m16 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1724.
20:33:27.507 [ATM] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has deposited 4049 on his ATM account.
20:33:49.320 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5622.168457, 28.038048, 5579.629883>) Left the safezone
20:35:12.304 [VehicleEnter] Player [Admin] Bunker [uid=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=] entered vehicle M1025 (id=8F8EB3768C4E8C46463CBF90B35FF06F pos=<5622.165039, 27.928741, 5577.648926>) as driver
20:35:15.132 [VehicleEngine] Player [Admin] Bunker [uid=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=] started vehicle M1025 (id=8F8EB3768C4E8C46463CBF90B35FF06F pos=<5622.165039, 27.928804, 5577.648926>)
20:35:38.171 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5660.699219, 29.589956, 5531.132813>) Entered the safezone
20:35:59.312 [VehicleLeave] Player [Admin] Bunker [uid=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=] left vehicle M1025 (id=8F8EB3768C4E8C46463CBF90B35FF06F pos=<5619.746094, 28.657436, 5410.254883>)
20:36:07.648 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell vss x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:07.695 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold vss x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 2250.
20:36:10.484 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell famas x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:10.562 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold famas x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1125.
20:36:11.351 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell augshort x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:11.398 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold augshort x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1125.
20:36:32.445 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell saiga x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:32.500 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold saiga x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1687.
20:36:33.929 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell mosin9130 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:33.976 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold mosin9130 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 975.
20:36:35.250 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell m4_t3nrdsoptic x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:35.281 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold m4_t3nrdsoptic x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 375.
20:36:36.656 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell famas x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:36.703 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold famas x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1125.
20:36:37.429 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell expansion_m16 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:37.468 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold expansion_m16 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1125.
20:36:49.601 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell winchester70 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:49.648 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold winchester70 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1125.
20:36:50.171 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell mosin9130 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:50.226 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold mosin9130 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 975.
20:36:51.507 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has send a requested to sell m16a2 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
20:36:51.546 [Market] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY=) has sold m16a2 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1125.
